,price,quantity,symbol,timestamp,is_buy,price_next,target
1556,0.752,36.93,LDOUSDT,2025-04-12 09:44:23+00:00,0,0.752,0
1557,0.752,367.12,LDOUSDT,2025-04-12 09:44:23+00:00,0,0.752,0
1559,0.752,95.66,LDOUSDT,2025-04-12 09:44:23+00:00,0,0.752,0
1620,0.752,10.63,LDOUSDT,2025-04-12 09:44:23+00:00,1,0.752,0
1621,0.752,13.77,LDOUSDT,2025-04-12 09:44:23+00:00,1,0.752,0
1622,0.752,107.47,LDOUSDT,2025-04-12 09:44:23+00:00,1,0.752,0
1623,0.752,44.24,LDOUSDT,2025-04-12 09:44:23+00:00,1,0.752,0
1625,0.752,43.56,LDOUSDT,2025-04-12 09:44:23+00:00,1,0.752,0
2266,0.752,43.56,LDOUSDT,2025-04-12 09:45:11+00:00,1,0.752,0
2277,0.752,18.27,LDOUSDT,2025-04-12 09:45:11+00:00,1,0.752,0
2278,0.752,57.82,LDOUSDT,2025-04-12 09:45:11+00:00,1,0.752,0
2379,0.752,43.56,LDOUSDT,2025-04-12 09:45:11+00:00,1,0.751,0
2935,0.751,15.62,LDOUSDT,2025-04-12 09:45:33+00:00,0,0.751,0
3077,0.751,16.36,LDOUSDT,2025-04-12 09:45:34+00:00,1,0.751,0
3137,0.751,900.0,LDOUSDT,2025-04-12 09:45:36+00:00,0,0.751,0
3138,0.751,1000.0,LDOUSDT,2025-04-12 09:45:36+00:00,0,0.751,0
3139,0.751,136.52,LDOUSDT,2025-04-12 09:45:36+00:00,0,0.751,0
3140,0.751,18.06,LDOUSDT,2025-04-12 09:45:36+00:00,0,0.751,0
3141,0.751,1000.0,LDOUSDT,2025-04-12 09:45:36+00:00,0,0.751,0
3142,0.751,900.0,LDOUSDT,2025-04-12 09:45:36+00:00,0,0.751,0
3146,0.751,41.42,LDOUSDT,2025-04-12 09:45:36+00:00,1,0.751,0
3147,0.751,16.53,LDOUSDT,2025-04-12 09:45:36+00:00,1,0.751,0
3318,0.751,31.49,LDOUSDT,2025-04-12 09:45:53+00:00,0,0.751,0
3314,0.751,1.33,LDOUSDT,2025-04-12 09:45:55+00:00,0,0.752,1
4194,0.752,43.56,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4198,0.752,43.56,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4199,0.752,43.56,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4200,0.752,19.51,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4201,0.752,10.65,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4202,0.752,10.65,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4207,0.752,43.56,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4211,0.752,43.56,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4245,0.752,19.06,LDOUSDT,2025-04-12 09:46:20+00:00,0,0.752,0
4246,0.752,10.65,LDOUSDT,2025-04-12 09:46:20+00:00,0,0.752,0
4247,0.752,13.85,LDOUSDT,2025-04-12 09:46:20+00:00,0,0.753,1
4256,0.753,1.32,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4409,0.752,43.56,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4410,0.752,78.29,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4411,0.752,43.56,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4412,0.752,43.56,LDOUSDT,2025-04-12 09:46:20+00:00,1,0.752,0
4335,0.752,43.56,LDOUSDT,2025-04-12 09:46:23+00:00,0,0.752,0
4336,0.752,43.56,LDOUSDT,2025-04-12 09:46:23+00:00,0,0.752,0
4338,0.752,43.56,LDOUSDT,2025-04-12 09:46:23+00:00,0,0.752,0
4339,0.752,8.85,LDOUSDT,2025-04-12 09:46:23+00:00,0,0.752,0
4340,0.752,16.12,LDOUSDT,2025-04-12 09:46:23+00:00,0,0.751,0
58,12.76,4.59,LINKUSDT,2025-04-12 09:43:43+00:00,1,12.75,0
1777,12.75,0.752,LINKUSDT,2025-04-12 09:44:33+00:00,0,12.75,0
1778,12.75,3.248,LINKUSDT,2025-04-12 09:44:33+00:00,0,12.76,1
1815,12.76,3.189,LINKUSDT,2025-04-12 09:44:42+00:00,1,12.75,0
1930,12.75,0.564,LINKUSDT,2025-04-12 09:44:56+00:00,0,12.75,0
2124,12.75,0.423,LINKUSDT,2025-04-12 09:45:03+00:00,0,12.75,0
2125,12.75,1.176,LINKUSDT,2025-04-12 09:45:03+00:00,0,12.75,0
2270,12.75,89.55,LINKUSDT,2025-04-12 09:45:11+00:00,1,12.75,0
2275,12.75,4.95,LINKUSDT,2025-04-12 09:45:11+00:00,1,12.75,0
2276,12.75,17.622,LINKUSDT,2025-04-12 09:45:11+00:00,1,12.75,0
2312,12.75,2.124,LINKUSDT,2025-04-12 09:45:11+00:00,1,12.75,0
2313,12.75,6.107,LINKUSDT,2025-04-12 09:45:11+00:00,1,12.75,0
2314,12.75,13.592,LINKUSDT,2025-04-12 09:45:11+00:00,1,12.75,0
2316,12.75,3.839,LINKUSDT,2025-04-12 09:45:11+00:00,1,12.75,0
2485,12.75,1.039,LINKUSDT,2025-04-12 09:45:11+00:00,0,12.75,0
3460,12.75,1.039,LINKUSDT,2025-04-12 09:46:02+00:00,1,12.75,0
3461,12.75,3.961,LINKUSDT,2025-04-12 09:46:02+00:00,1,12.75,0
3583,12.75,0.495,LINKUSDT,2025-04-12 09:46:03+00:00,1,12.76,1
4388,12.76,7.461,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4391,12.76,7.223,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4393,12.76,7.461,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4394,12.76,63.42,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4395,12.76,27.467,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4396,12.76,0.806,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4397,12.76,0.806,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4398,12.76,0.803,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4399,12.76,0.806,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4400,12.76,7.461,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4401,12.76,0.806,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4402,12.76,30.371,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4403,12.76,7.461,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4404,12.76,210.674,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4405,12.76,7.461,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4406,12.76,107.96,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4407,12.76,39.231,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4408,12.76,5.883,LINKUSDT,2025-04-12 09:46:20+00:00,1,12.76,0
4872,12.76,1.175,LINKUSDT,2025-04-12 09:46:27+00:00,0,12.76,0
30,0.01081,3192.67,LOOKSUSDT,2025-04-12 09:43:35+00:00,0,0.0108,0
31,0.0108,11700.0,LOOKSUSDT,2025-04-12 09:43:35+00:00,0,0.01079,0
1071,0.01079,7557.74,LOOKSUSDT,2025-04-12 09:43:41+00:00,0,0.0108,1
907,0.0108,3193.13,LOOKSUSDT,2025-04-12 09:45:06+00:00,1,0.01081,1
3846,0.01081,728.83,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3847,0.01081,728.83,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3848,0.01081,735.73,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3849,0.01081,728.83,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3911,0.01081,728.83,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3912,0.01081,728.83,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3913,0.01081,728.83,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3914,0.01081,1398.0,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3990,0.01081,728.83,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3991,0.01081,728.83,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
3995,0.01081,1420.32,LOOKSUSDT,2025-04-12 09:46:16+00:00,0,0.01081,0
17,76.2,0.12551,LTCUSDT,2025-04-12 09:43:34+00:00,1,76.2,0
1053,76.2,0.03423,LTCUSDT,2025-04-12 09:43:39+00:00,1,76.2,0
1054,76.2,0.32301,LTCUSDT,2025-04-12 09:43:39+00:00,1,76.19,0
1069,76.19,0.25331,LTCUSDT,2025-04-12 09:43:40+00:00,0,76.2,1
66,76.2,0.98933,LTCUSDT,2025-04-12 09:43:46+00:00,1,76.2,0
67,76.2,0.323,LTCUSDT,2025-04-12 09:43:46+00:00,1,76.2,0
1392,76.2,1.25522,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1393,76.2,3.74478,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1394,76.2,9.18634,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1395,76.2,0.89682,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1396,76.2,2.06601,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1397,76.2,3.46944,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1398,76.2,1.31234,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1399,76.2,0.65617,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1400,76.2,0.65617,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1401,76.2,0.65617,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1402,76.2,0.65617,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1403,76.2,0.65617,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1404,76.2,0.65617,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1405,76.2,0.29972,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1406,76.2,0.29972,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1407,76.2,13.24646,LTCUSDT,2025-04-12 09:44:01+00:00,1,76.2,0
1445,76.2,0.12587,LTCUSDT,2025-04-12 09:44:02+00:00,0,76.2,0
1446,76.2,1.5161,LTCUSDT,2025-04-12 09:44:02+00:00,0,76.21,1
1242,76.21,2.92735,LTCUSDT,2025-04-12 09:44:04+00:00,1,76.21,0
1247,76.21,2.34388,LTCUSDT,2025-04-12 09:44:04+00:00,1,76.21,0
1254,76.21,0.26578,LTCUSDT,2025-04-12 09:44:04+00:00,1,76.23,1
1386,76.23,0.60368,LTCUSDT,2025-04-12 09:44:04+00:00,0,76.23,0
1561,76.23,2.50746,LTCUSDT,2025-04-12 09:44:23+00:00,0,76.23,0
1562,76.23,2.50746,LTCUSDT,2025-04-12 09:44:23+00:00,0,76.23,0
1563,76.23,2.50746,LTCUSDT,2025-04-12 09:44:23+00:00,0,76.23,0
1564,76.23,0.56495,LTCUSDT,2025-04-12 09:44:23+00:00,0,76.22,0
1610,76.22,0.28552,LTCUSDT,2025-04-12 09:44:23+00:00,0,76.22,0
1611,76.22,3.74822,LTCUSDT,2025-04-12 09:44:23+00:00,0,76.22,0
1618,76.22,1.27091,LTCUSDT,2025-04-12 09:44:23+00:00,0,76.21,0
1619,76.21,0.99071,LTCUSDT,2025-04-12 09:44:23+00:00,0,76.21,0
532,76.21,0.31724,LTCUSDT,2025-04-12 09:44:28+00:00,0,76.2,0
570,76.2,5.71005,LTCUSDT,2025-04-12 09:44:28+00:00,0,76.2,0
571,76.2,3.03978,LTCUSDT,2025-04-12 09:44:28+00:00,0,76.2,0
2456,76.2,0.32953,LTCUSDT,2025-04-12 09:45:11+00:00,1,76.2,0
2457,76.2,0.10453,LTCUSDT,2025-04-12 09:45:11+00:00,1,76.2,0
2460,76.2,0.22698,LTCUSDT,2025-04-12 09:45:11+00:00,1,76.2,0
2461,76.2,0.54509,LTCUSDT,2025-04-12 09:45:11+00:00,1,76.18,0
2633,76.18,0.2976,LTCUSDT,2025-04-12 09:45:20+00:00,0,76.18,0
2687,76.18,6e-05,LTCUSDT,2025-04-12 09:45:20+00:00,0,76.14,0
3161,76.14,0.33152,LTCUSDT,2025-04-12 09:45:38+00:00,1,76.14,0
3162,76.14,0.28132,LTCUSDT,2025-04-12 09:45:38+00:00,1,76.16,1
3167,76.16,0.30645,LTCUSDT,2025-04-12 09:45:44+00:00,1,76.16,0
3168,76.16,0.17157,LTCUSDT,2025-04-12 09:45:44+00:00,1,76.15,0
3200,76.15,0.03713,LTCUSDT,2025-04-12 09:45:44+00:00,0,76.15,0
3270,76.15,0.28861,LTCUSDT,2025-04-12 09:45:49+00:00,0,76.15,0
3271,76.15,0.29368,LTCUSDT,2025-04-12 09:45:49+00:00,0,76.15,0
3471,76.15,0.98772,LTCUSDT,2025-04-12 09:46:00+00:00,0,76.16,1
3589,76.16,0.96531,LTCUSDT,2025-04-12 09:46:03+00:00,1,76.16,0
3590,76.16,0.89016,LTCUSDT,2025-04-12 09:46:03+00:00,1,76.16,0
3591,76.16,0.00473,LTCUSDT,2025-04-12 09:46:03+00:00,1,76.16,0
3597,76.16,0.2976,LTCUSDT,2025-04-12 09:46:03+00:00,1,76.18,1
3559,76.18,0.15371,LTCUSDT,2025-04-12 09:46:04+00:00,1,76.17,0
3664,76.17,0.2894,LTCUSDT,2025-04-12 09:46:06+00:00,0,76.17,0
3665,76.17,9e-05,LTCUSDT,2025-04-12 09:46:06+00:00,0,76.16,0
3838,76.16,0.2894,LTCUSDT,2025-04-12 09:46:16+00:00,1,76.16,0
3841,76.16,0.01148,LTCUSDT,2025-04-12 09:46:16+00:00,1,76.19,1
4248,76.19,0.41961,LTCUSDT,2025-04-12 09:46:20+00:00,1,76.19,0
4249,76.19,2.42712,LTCUSDT,2025-04-12 09:46:20+00:00,1,76.19,0
4250,76.19,0.09056,LTCUSDT,2025-04-12 09:46:20+00:00,1,76.19,0
4251,76.19,1.85302,LTCUSDT,2025-04-12 09:46:20+00:00,1,76.18,0
4870,76.18,0.32055,LTCUSDT,2025-04-12 09:46:28+00:00,0,76.18,0
4871,76.18,0.16775,LTCUSDT,2025-04-12 09:46:28+00:00,0,76.17,0
4916,76.17,2.50917,LTCUSDT,2025-04-12 09:46:29+00:00,1,76.17,0
1010,5.9e-05,200000.0,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.9e-05,0
1011,5.9e-05,200000.0,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.9e-05,0
1012,5.9e-05,26850.0,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.9e-05,0
1013,5.9e-05,173150.0,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.9e-05,0
1014,5.9e-05,200000.0,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.9e-05,0
1015,5.9e-05,200000.0,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.9e-05,0
1016,5.9e-05,200000.0,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.9e-05,0
1017,5.9e-05,200000.0,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.9e-05,0
1018,5.9e-05,50983.4,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.901e-05,1
1019,5.901e-05,149016.6,LUNCUSDT,2025-04-12 09:43:37+00:00,1,5.901e-05,0
2237,0.2498,495.0,MANAUSDT,2025-04-12 09:45:11+00:00,1,0.2498,0
2238,0.2498,305.81,MANAUSDT,2025-04-12 09:45:11+00:00,1,0.2498,0
612,1361.0,0.3195,MKRUSDT,2025-04-12 09:44:29+00:00,0,1362.0,1
2319,1362.0,0.006,MKRUSDT,2025-04-12 09:45:11+00:00,1,1362.0,0
2320,1362.0,0.0502,MKRUSDT,2025-04-12 09:45:11+00:00,1,1362.0,0
2321,1362.0,0.049,MKRUSDT,2025-04-12 09:45:11+00:00,1,1362.0,0
2322,1362.0,0.0012,MKRUSDT,2025-04-12 09:45:11+00:00,1,1362.0,0
2325,1362.0,0.0198,MKRUSDT,2025-04-12 09:45:11+00:00,1,1362.0,0
2326,1362.0,0.0304,MKRUSDT,2025-04-12 09:45:11+00:00,1,1361.0,0
3053,1361.0,0.1471,MKRUSDT,2025-04-12 09:45:33+00:00,1,1361.0,0
3054,1361.0,0.1471,MKRUSDT,2025-04-12 09:45:33+00:00,1,1361.0,0
3113,1361.0,0.0253,MKRUSDT,2025-04-12 09:45:34+00:00,0,1361.0,0
3114,1361.0,0.3481,MKRUSDT,2025-04-12 09:45:34+00:00,0,1361.0,0
3221,1361.0,0.3195,MKRUSDT,2025-04-12 09:45:47+00:00,0,1361.0,0
3222,1361.0,0.0478,MKRUSDT,2025-04-12 09:45:47+00:00,0,1362.0,1
509,2.7059,4.17,MXUSDT,2025-04-12 09:44:19+00:00,1,2.7056,0
3166,2.7056,2.76,MXUSDT,2025-04-12 09:45:39+00:00,0,2.7051,0
142,65.88,0.373,QNTUSDT,2025-04-12 09:43:59+00:00,1,65.88,0
143,65.88,0.04,QNTUSDT,2025-04-12 09:43:59+00:00,1,65.88,0
144,65.88,0.77,QNTUSDT,2025-04-12 09:43:59+00:00,1,65.9,1
1310,65.9,3.279,QNTUSDT,2025-04-12 09:44:04+00:00,1,65.9,0
3148,65.9,0.603,QNTUSDT,2025-04-12 09:45:37+00:00,1,65.9,0
1824,0.00996,696.03,REALUSDT,2025-04-12 09:44:41+00:00,1,0.00995,0
1839,0.00995,594.35,REALUSDT,2025-04-12 09:44:49+00:00,0,0.00995,0
881,1.149,10.62,RUNEUSDT,2025-04-12 09:45:06+00:00,1,1.149,0
2279,1.149,500.0,RUNEUSDT,2025-04-12 09:45:11+00:00,1,1.149,0
2285,1.149,119.38,RUNEUSDT,2025-04-12 09:45:11+00:00,1,1.149,0
2286,1.149,260.51,RUNEUSDT,2025-04-12 09:45:11+00:00,1,1.149,0
2287,1.149,120.11,RUNEUSDT,2025-04-12 09:45:11+00:00,1,1.149,0
2306,1.149,161.66,RUNEUSDT,2025-04-12 09:45:11+00:00,1,1.149,0
2307,1.149,353.54,RUNEUSDT,2025-04-12 09:45:11+00:00,1,1.149,0
2467,0.2613,765.56,SANDUSDT,2025-04-12 09:45:11+00:00,1,0.2613,0
2468,0.2613,134.44,SANDUSDT,2025-04-12 09:45:11+00:00,1,0.2613,0
912,1.231e-05,980828.5,SHIBUSDT,2025-04-12 09:45:07+00:00,1,1.231e-05,0
56,0.00081,8584.24,SIDUSUSDT,2025-04-12 09:43:44+00:00,0,0.00081,0
993,0.00081,8705.54,SIDUSUSDT,2025-04-12 09:45:08+00:00,0,0.00081,0
1454,0.0574,299.73,SISUSDT,2025-04-12 09:44:10+00:00,0,0.0574,0
2587,0.0574,293.39,SISUSDT,2025-04-12 09:45:14+00:00,0,0.0574,0
646,0.6566,35.02,SNXUSDT,2025-04-12 09:44:36+00:00,0,0.6566,0
2489,0.6566,25.54,SNXUSDT,2025-04-12 09:45:11+00:00,1,0.6566,0
2976,0.6566,10.58,SNXUSDT,2025-04-12 09:45:32+00:00,0,0.6566,0
1,124.58,0.1,SOLUSDT,2025-04-12 09:43:32+00:00,1,124.58,0
2,124.58,0.5,SOLUSDT,2025-04-12 09:43:32+00:00,1,124.58,0
3,124.58,0.025,SOLUSDT,2025-04-12 09:43:32+00:00,1,124.59,1
6,124.59,0.3,SOLUSDT,2025-04-12 09:43:32+00:00,1,124.58,0
18,124.58,0.074,SOLUSDT,2025-04-12 09:43:34+00:00,0,124.58,0
26,124.58,1.53,SOLUSDT,2025-04-12 09:43:35+00:00,0,124.59,1
999,124.59,0.021,SOLUSDT,2025-04-12 09:43:37+00:00,1,124.59,0
1000,124.59,0.929,SOLUSDT,2025-04-12 09:43:37+00:00,1,124.59,0
1001,124.59,0.1,SOLUSDT,2025-04-12 09:43:37+00:00,1,124.59,0
75,124.59,0.038,SOLUSDT,2025-04-12 09:43:47+00:00,0,124.6,1
62,124.6,1.427,SOLUSDT,2025-04-12 09:43:48+00:00,1,124.6,0
63,124.6,0.1,SOLUSDT,2025-04-12 09:43:48+00:00,1,124.61,1
64,124.61,7.526,SOLUSDT,2025-04-12 09:43:48+00:00,1,124.61,0
65,124.61,0.547,SOLUSDT,2025-04-12 09:43:48+00:00,1,124.6,0
72,124.6,0.161,SOLUSDT,2025-04-12 09:43:48+00:00,1,124.6,0
73,124.6,0.161,SOLUSDT,2025-04-12 09:43:48+00:00,1,124.6,0
103,124.6,0.622,SOLUSDT,2025-04-12 09:43:50+00:00,1,124.6,0
104,124.6,0.161,SOLUSDT,2025-04-12 09:43:50+00:00,1,124.61,1
105,124.61,0.838,SOLUSDT,2025-04-12 09:43:50+00:00,1,124.61,0
106,124.61,0.744,SOLUSDT,2025-04-12 09:43:50+00:00,1,124.61,0
107,124.61,1.648,SOLUSDT,2025-04-12 09:43:50+00:00,1,124.6,0
108,124.6,0.161,SOLUSDT,2025-04-12 09:43:51+00:00,1,124.6,0
109,124.6,0.763,SOLUSDT,2025-04-12 09:43:51+00:00,1,124.61,1
110,124.61,0.076,SOLUSDT,2025-04-12 09:43:51+00:00,1,124.6,0
111,124.6,2.285,SOLUSDT,2025-04-12 09:43:51+00:00,0,124.6,0
119,124.6,0.43,SOLUSDT,2025-04-12 09:43:52+00:00,0,124.6,0
1106,124.6,0.29,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1110,124.6,1.262,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1111,124.6,0.161,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1112,124.6,0.027,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1116,124.6,0.134,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1117,124.6,0.161,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1118,124.6,0.161,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1119,124.6,0.161,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1120,124.6,0.161,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1121,124.6,0.156,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1122,124.6,0.12,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1123,124.6,1.086,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1128,124.6,1.825,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.59,0
1150,124.59,0.067,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,1
1192,124.6,0.141,SOLUSDT,2025-04-12 09:43:54+00:00,0,124.6,0
1160,124.6,0.041,SOLUSDT,2025-04-12 09:43:55+00:00,1,124.6,0
1161,124.6,0.417,SOLUSDT,2025-04-12 09:43:55+00:00,1,124.6,0
1162,124.6,0.12,SOLUSDT,2025-04-12 09:43:55+00:00,1,124.6,0
1163,124.6,0.161,SOLUSDT,2025-04-12 09:43:55+00:00,1,124.6,0
1164,124.6,0.161,SOLUSDT,2025-04-12 09:43:55+00:00,1,124.6,0
1165,124.6,1.721,SOLUSDT,2025-04-12 09:43:55+00:00,1,124.6,0
1166,124.6,0.161,SOLUSDT,2025-04-12 09:43:55+00:00,1,124.6,0
1167,124.6,0.378,SOLUSDT,2025-04-12 09:43:55+00:00,1,124.6,0
1168,124.6,0.264,SOLUSDT,2025-04-12 09:43:55+00:00,1,124.6,0
1189,124.6,0.41,SOLUSDT,2025-04-12 09:43:56+00:00,1,124.6,0
1190,124.6,0.1,SOLUSDT,2025-04-12 09:43:56+00:00,1,124.62,1
192,124.62,0.051,SOLUSDT,2025-04-12 09:43:57+00:00,1,124.62,0
193,124.62,1.613,SOLUSDT,2025-04-12 09:43:57+00:00,1,124.62,0
194,124.62,3.21,SOLUSDT,2025-04-12 09:43:57+00:00,1,124.62,0
195,124.62,2.14,SOLUSDT,2025-04-12 09:43:57+00:00,1,124.63,1
196,124.63,2.586,SOLUSDT,2025-04-12 09:43:57+00:00,1,124.62,0
1195,124.62,0.04,SOLUSDT,2025-04-12 09:43:57+00:00,1,124.63,1
201,124.63,0.106,SOLUSDT,2025-04-12 09:44:00+00:00,1,124.62,0
207,124.62,0.412,SOLUSDT,2025-04-12 09:44:00+00:00,0,124.62,0
1414,124.62,0.161,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1415,124.62,0.161,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1416,124.62,0.161,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1417,124.62,16.2,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1418,124.62,0.12,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1419,124.62,4.408,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1420,124.62,16.2,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1421,124.62,3.21,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1422,124.62,4.2,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1423,124.62,2.14,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.62,0
1424,124.62,4.029,SOLUSDT,2025-04-12 09:44:03+00:00,0,124.64,1
213,124.64,1.0,SOLUSDT,2025-04-12 09:44:04+00:00,0,124.65,1
214,124.65,0.049,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.65,0
215,124.65,5.743,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.65,0
216,124.65,5.792,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.65,0
217,124.65,5.792,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.65,0
218,124.65,5.792,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.64,0
249,124.64,0.12,SOLUSDT,2025-04-12 09:44:04+00:00,0,124.64,0
250,124.64,0.282,SOLUSDT,2025-04-12 09:44:04+00:00,0,124.63,0
1240,124.63,1.969,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.63,0
1241,124.63,0.12,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.64,1
1243,124.64,0.743,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.64,0
1244,124.64,0.637,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.64,0
1245,124.64,3.2,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.64,0
1246,124.64,1.563,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.64,0
1249,124.64,0.743,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.65,1
1251,124.65,2.057,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.65,0
1252,124.65,0.041,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.65,0
1253,124.65,7.502,SOLUSDT,2025-04-12 09:44:04+00:00,1,124.64,0
380,124.64,0.477,SOLUSDT,2025-04-12 09:44:05+00:00,1,124.64,0
381,124.64,0.12,SOLUSDT,2025-04-12 09:44:05+00:00,1,124.64,0
382,124.64,0.161,SOLUSDT,2025-04-12 09:44:05+00:00,1,124.64,0
383,124.64,0.161,SOLUSDT,2025-04-12 09:44:05+00:00,1,124.64,0
412,124.64,0.161,SOLUSDT,2025-04-12 09:44:09+00:00,0,124.64,0
413,124.64,0.758,SOLUSDT,2025-04-12 09:44:09+00:00,0,124.65,1
